Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),15:00,18:00,03h 00m,INR 486,30 Seats available,"4.5
110",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:30,18:30,03h 00m,INR 486,53 Seats available,"4.1
74",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:45,19:45,04h 00m,INR 486,38 Seats available,"4.9
231",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:00,19:15,03h 15m,INR 486,38 Seats available,"4.6
139",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Express Line,Volvo A/C Seater (2+2),17:20,21:20,04h 00m,INR 486,45 Seats available,"4.5
120",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Greenline,Volvo A/C Seater (2+2),18:05,22:05,04h 00m,INR 486,35 Seats available,"4.6
95",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,23:15,03h 45m,475,49 Seats available,"3.6
171",https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,23:00,04h 30m,INR 500,54 Seats available, ,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Maharani Travels,A/C Seater / Sleeper (2+1),21:05,01:30,04h 25m,760,24 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Tulsi Travel,NON A/C Seater / Sleeper (2+2),14:45,17:00,02h 15m,INR 899,61 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|13:25,Non AC Seater (2+3),13:25,17:00,03h 35m,INR 165,48 Seats available,3.6,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Express Line (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),13:10,18:10,05h 00m,INR 524,25 Seats available,"4.4
67",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo B11R Multi Axle Seater (2+2),15:00,20:00,05h 00m,INR 524,43 Seats available,"3.8
181",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:20,20:25,05h 05m,INR 524,44 Seats available,"4.3
87",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),15:45,20:45,05h 00m,INR 524,38 Seats available,"4.0
195",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,INR 1500,26 Seats available,"4.7
674",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,06:05,12h 05m,INR 1500,29 Seats available,"4.5
429",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,07:20,12h 50m,INR 1200,40 Seats available,"4.4
774",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:10,12h 40m,1499,22 Seats available,"4.4
538",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,07:30,12h 30m,INR 1499,20 Seats available,"4.5
294",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Greenline,Volvo Multi-Axle A/C Sleeper (2+1),18:30,07:30,13h 00m,INR 1500,19 Seats available,"4.4
522",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,06:45,12h 00m,INR 1200,39 Seats available,"4.2
472",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Greenline,Volvo Multi-Axle A/C Sleeper (2+1),18:00,07:00,13h 00m,INR 1500,19 Seats available,"4.5
395",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,08:30,12h 00m,INR 1200,36 Seats available,"4.3
230",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),17:35,06:35,13h 00m,995,26 Seats available,"3.8
331",https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata
SBSTC-BARASAT - DIGHA - VIA - NIBEDITA SETU - 11:15 - 927,Non AC Seater (2+3),11:15,13:36,02h 21m,INR 122,49 Seats available,"2.9
4",https://www.redbus.in/bus-tickets/barasat-west-bengal-to-heria,Barasat (West Bengal) to Heria
SBSTC-DIGHA - HABRA - 13:40 (DIGHA DEPOT) - 522,Non AC Seater (2+3),13:40,20:40,07h 00m,INR 188,52 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/digha-to-habra,Digha to Habra
WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,18:55,03h 15m,INR 120,40 Seats available,"3.7
66",https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal)
WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,18:25,02h 45m,INR 105,40 Seats available,"3.8
65",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-KARUNAMOYEE - JHALDA - VIA - ASANSOL - 07:00 - 1088,Non AC Seater (2+3),10:50,14:45,03h 55m,INR 112,48 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
SBSTC-KOLKATA - BAGMUNDI - 08:30 (BEL DEPOT) - 480,Non AC Seater (2+3),12:15,17:00,04h 45m,INR 117,52 Seats available,3.7,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,INR 1500,22 Seats available,"4.7
680",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,06:30,12h 15m,INR 1200,50 Seats available,"4.5
493",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,08:45,13h 15m,INR 1200,43 Seats available,"4.4
834",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,06:50,12h 50m,INR 1500,30 Seats available,"4.4
428",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:30,12h 45m,INR 1500,33 Seats available,"4.6
522",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Joy chandi bus service,NON A/C Seater / Sleeper (2+2),13:35,05:00,15h 25m,INR 550,68 Seats available,New,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:40,13h 10m,1499,26 Seats available,"4.3
547",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Greenline,Volvo Multi-Axle A/C Sleeper (2+1),18:00,07:00,13h 00m,INR 1500,26 Seats available,"4.6
362",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,07:45,13h 15m,INR 1500,26 Seats available,"4.5
464",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:00,08:00,12h 00m,INR 1200,39 Seats available,"4.4
120",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,17:25,03h 00m,INR 147,48 Seats available,"4.0
45",https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,Durgapur (West Bengal) to Barasat (West Bengal)
SBSTC-HALDIA - KOLKATA - 11:00 (Haldia Depot) - 1331,Non AC Seater (2+3),11:00,14:00,03h 00m,INR 110,52 Seats available,"3.8
28",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - A/C - 11:35 (Haldia Depot) - 1530,AC Seater (2+2),11:35,14:35,03h 00m,INR 210,37 Seats available,"3.1
41",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 12:00 (Belgharia Depot) - 3630,Non AC Seater (2+3),12:00,15:00,03h 00m,INR 110,52 Seats available,"3.3
41",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 13:00 (Haldia Depot) - 635,Non AC Seater (2+3),13:00,16:00,03h 00m,INR 110,52 Seats available,"3.2
5",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 13:30 (Haldia Depot) - 629,Non AC Seater (2+3),13:30,16:30,03h 00m,INR 110,52 Seats available,"3.9
94",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 14:00 (Haldia Depot) - 640,Non AC Seater (2+3),14:00,17:00,03h 00m,INR 110,52 Seats available,"4.3
143",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 15:00 (Haldia Depot) - 641,Non AC Seater (2+3),15:00,18:00,03h 00m,INR 110,52 Seats available,"4.3
191",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 16:05 (HALDIA DEPOT) - 1328,Non AC Seater (2+3),16:05,19:05,03h 00m,INR 110,52 Seats available,"3.8
201",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,20:30,03h 00m,INR 110,52 Seats available,"3.8
205",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
City Queen Bus Service,Non AC Seater (2+2),20:50,05:00,08h 10m,INR 250,14 Seats available,"3.5
29",https://www.redbus.in/bus-tickets/kolkata-to-purulia,Kolkata to Purulia
City Queen Bus Service,Non AC Seater (2+2),21:30,07:30,10h 00m,INR 285,18 Seats available,"2.3
54",https://www.redbus.in/bus-tickets/kolkata-to-purulia,Kolkata to Purulia
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),15:00,19:00,04h 00m,INR 524,29 Seats available,"3.9
24",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:30,19:40,04h 10m,INR 524,53 Seats available,"4.6
45",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:45,20:45,05h 00m,INR 524,38 Seats available,"4.6
133",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:00,20:00,04h 00m,INR 524,38 Seats available,"4.2
53",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Express Line,Volvo A/C Seater (2+2),17:20,22:20,05h 00m,INR 524,45 Seats available,"4.6
69",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Greenline,Volvo A/C Seater (2+2),18:05,23:05,05h 00m,INR 524,35 Seats available,"4.0
34",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,00:15,04h 45m,523,47 Seats available,"3.7
62",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Beauty Travels,NON A/C Seater / Sleeper (2+2),20:20,00:30,04h 10m,INR 380,36 Seats available,3.0,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,00:30,06h 00m,INR 500,54 Seats available, ,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Maharani Travels,A/C Seater / Sleeper (2+1),21:05,02:00,04h 55m,760,24 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
